,code,date,sp,wp
14,300407,2016-09-14,-1.474785100286533,invalid code
0,300408,2016-08-31,-1.5078078078078079,invalid code
1,300408,2016-09-01,-1.4982014388489209,invalid code
2,300408,2016-09-02,-1.5018018018018018,invalid code
3,300408,2016-09-03,-1.5018018018018018,invalid code
4,300408,2016-09-04,-1.5018018018018018,invalid code
5,300408,2016-09-05,-1.4742539496781744,invalid code
6,300408,2016-09-06,-1.5106445890005913,invalid code
7,300408,2016-09-07,-1.455367231638418,invalid code
8,300408,2016-09-08,-1.5091220068415052,invalid code
9,300408,2016-09-09,-1.4744444444444444,invalid code
10,300408,2016-09-10,-1.4744444444444444,invalid code
11,300408,2016-09-11,-1.4744444444444444,invalid code
12,300408,2016-09-12,-1.505586592178771,invalid code
13,300408,2016-09-13,-1.4835164835164836,invalid code
14,300408,2016-09-14,-1.5253521126760563,invalid code
0,300409,2016-08-31,-1.520440881763527,invalid code
1,300409,2016-09-01,-1.4978004399120175,invalid code
2,300409,2016-09-02,-1.5129633380595504,invalid code
3,300409,2016-09-03,-1.5129633380595504,invalid code
4,300409,2016-09-04,-1.5129633380595504,invalid code
5,300409,2016-09-05,-1.527471383975026,invalid code
6,300409,2016-09-06,-1.5031315240083507,invalid code
7,300409,2016-09-07,-1.4795501022494888,invalid code
8,300409,2016-09-08,-1.4821249246836714,invalid code
9,300409,2016-09-09,-1.4997991967871487,invalid code
10,300409,2016-09-10,-1.4997991967871487,invalid code
11,300409,2016-09-11,-1.4997991967871487,invalid code
12,300409,2016-09-12,-1.5418410041841004,invalid code
13,300409,2016-09-13,-1.5155088166560442,invalid code
14,300409,2016-09-14,-1.4442326980942828,invalid code
0,300410,2016-08-31,-1.512497396375755,invalid code
1,300410,2016-09-01,-1.5147960262101035,invalid code
2,300410,2016-09-02,-1.5231401384083045,invalid code
3,300410,2016-09-03,-1.5231401384083045,invalid code
4,300410,2016-09-04,-1.5231401384083045,invalid code
5,300410,2016-09-05,-1.5227825702278257,invalid code
6,300410,2016-09-06,-1.50066401062417,invalid code
7,300410,2016-09-07,-1.4616858237547894,invalid code
8,300410,2016-09-08,-1.522638223770135,invalid code
9,300410,2016-09-09,-1.5010895619960776,invalid code
10,300410,2016-09-10,-1.5010895619960776,invalid code
11,300410,2016-09-11,-1.5010895619960776,invalid code
12,300410,2016-09-12,-1.5358916478555305,invalid code
13,300410,2016-09-13,-1.5416176816364917,invalid code
14,300410,2016-09-14,-1.5248192771084337,invalid code
0,300415,2016-08-31,-1.5099357101110462,invalid code
1,300415,2016-09-01,-1.5076560659599527,invalid code
2,300415,2016-09-02,-1.5228915662650602,invalid code
3,300415,2016-09-03,-1.5228915662650602,invalid code
4,300415,2016-09-04,-1.5228915662650602,invalid code
5,300415,2016-09-05,-1.4922295277943813,invalid code
6,300415,2016-09-06,-1.4946492271105827,invalid code
7,300415,2016-09-07,-1.4762042948345908,invalid code
8,300415,2016-09-08,-1.513529411764706,invalid code
9,300415,2016-09-09,-1.4855072463768115,invalid code
10,300415,2016-09-10,-1.4855072463768115,invalid code
11,300415,2016-09-11,-1.4855072463768115,invalid code
12,300415,2016-09-12,-1.532934131736527,invalid code
13,300415,2016-09-13,-1.5108958837772397,invalid code
14,300415,2016-09-14,-1.4856801909307875,invalid code
0,300417,2016-08-31,-1.5145301148347785,invalid code
1,300417,2016-09-01,-1.4944068981589373,invalid code
2,300417,2016-09-02,-1.5129839471199245,invalid code
3,300417,2016-09-03,-1.5129839471199245,invalid code
4,300417,2016-09-04,-1.5129839471199245,invalid code
5,300417,2016-09-05,-1.4885647607934656,invalid code
6,300417,2016-09-06,-1.503747950339658,invalid code
7,300417,2016-09-07,-1.4784551913820765,invalid code
8,300417,2016-09-08,-1.4786899955136834,invalid code
9,300417,2016-09-09,-1.5047329276538202,invalid code
10,300417,2016-09-10,-1.5047329276538202,invalid code
11,300417,2016-09-11,-1.5047329276538202,invalid code
12,300417,2016-09-12,-1.551421800947867,invalid code
13,300417,2016-09-13,-1.5285157202047284,invalid code
14,300417,2016-09-14,-1.5007317073170732,invalid code
0,300418,2016-08-31,-1.5029739776951674,invalid code
1,300418,2016-09-01,-1.5018621973929236,invalid code
2,300418,2016-09-02,-1.5132075471698114,invalid code
3,300418,2016-09-03,-1.5132075471698114,invalid code
4,300418,2016-09-04,-1.5132075471698114,invalid code
5,300418,2016-09-05,-1.498492840994725,invalid code
6,300418,2016-09-06,-1.5034026465028356,invalid code
7,300418,2016-09-07,-1.4887850467289718,invalid code
8,300418,2016-09-08,-1.5075329566854991,invalid code
9,300418,2016-09-09,-1.4996234939759037,invalid code
10,300418,2016-09-10,-1.4996234939759037,invalid code
11,300418,2016-09-11,-1.4996234939759037,invalid code
12,300418,2016-09-12,-1.5235067437379577,invalid code
13,300418,2016-09-13,-1.525691699604743,invalid code
14,300418,2016-09-14,-1.4996048992493087,invalid code
0,300419,2016-08-31,-1.4872787610619471,invalid code
1,300419,2016-09-01,-1.5157303370786515,invalid code
2,300419,2016-09-02,-1.5056497175141244,invalid code
3,300419,2016-09-03,-1.5056497175141244,invalid code
4,300419,2016-09-04,-1.5056497175141244,invalid code
5,300419,2016-09-05,-1.5114285714285713,invalid code
6,300419,2016-09-06,-1.503440366972477,invalid code
7,300419,2016-09-07,-1.468082153760755,invalid code
8,300419,2016-09-08,-1.5149295774647888,invalid code
9,300419,2016-09-09,-1.488857938718663,invalid code
10,300419,2016-09-10,-1.488857938718663,invalid code
11,300419,2016-09-11,-1.488857938718663,invalid code
12,300419,2016-09-12,-1.5417875798026697,invalid code
13,300419,2016-09-13,-1.509077598828697,invalid code
14,300419,2016-09-14,-1.5064839375184202,invalid code
0,300420,2016-08-31,-1.4778404512489927,invalid code
1,300420,2016-09-01,-1.5147179067865904,invalid code
2,300420,2016-09-02,-1.5107438016528927,invalid code
3,300420,2016-09-03,-1.5107438016528927,invalid code
4,300420,2016-09-04,-1.5107438016528927,invalid code
5,300420,2016-09-05,-1.5,invalid code
6,300420,2016-09-06,-1.4565217391304348,invalid code
7,300420,2016-09-07,-1.4674952198852773,invalid code
8,300420,2016-09-08,-1.508095605242868,invalid code
9,300420,2016-09-09,-1.4733583489681052,invalid code
10,300420,2016-09-10,-1.4733583489681052,invalid code
11,300420,2016-09-11,-1.4733583489681052,invalid code
12,300420,2016-09-12,-1.5496258369436786,invalid code
13,300420,2016-09-13,-1.5035573122529644,invalid code
14,300420,2016-09-14,-1.4576078728236184,invalid code
0,300421,2016-08-31,-1.4984360337816705,invalid code
1,300421,2016-09-01,-1.5053459119496855,invalid code
2,300421,2016-09-02,-1.5146777281429484,invalid code
3,300421,2016-09-03,-1.5146777281429484,invalid code
4,300421,2016-09-04,-1.5146777281429484,invalid code
5,300421,2016-09-05,-1.4917721518987341,invalid code
6,300421,2016-09-06,-1.5031746031746032,invalid code
7,300421,2016-09-07,-1.4911894273127753,invalid code
8,300421,2016-09-08,-1.4872631251941597,invalid code
9,300421,2016-09-09,-1.4904615384615383,invalid code
10,300421,2016-09-10,-1.4904615384615383,invalid code
11,300421,2016-09-11,-1.4904615384615383,invalid code
12,300421,2016-09-12,-1.5184895017235975,invalid code
13,300421,2016-09-13,-1.4728658536585366,invalid code
14,300421,2016-09-14,-1.503058103975535,invalid code
0,300424,2016-08-31,-1.475480450629556,invalid code
1,300424,2016-09-01,-1.5230508474576272,invalid code
2,300424,2016-09-02,-1.5068259385665528,invalid code
3,300424,2016-09-03,-1.5068259385665528,invalid code
4,300424,2016-09-04,-1.5068259385665528,invalid code
5,300424,2016-09-05,-1.5020519835841315,invalid code
6,300424,2016-09-06,-1.5140454308999478,invalid code
7,300424,2016-09-07,-1.4929407713498624,invalid code
8,300424,2016-09-08,-1.4982811962873839,invalid code
9,300424,2016-09-09,-1.4967449032037006,invalid code
10,300424,2016-09-10,-1.4967449032037006,invalid code
11,300424,2016-09-11,-1.4967449032037006,invalid code
12,300424,2016-09-12,-1.5243945243945245,invalid code
13,300424,2016-09-13,-1.499298491757278,invalid code
14,300424,2016-09-14,-1.5026375945138035,invalid code
0,300425,2016-08-31,-1.5240963855421685,invalid code
1,300425,2016-09-01,-1.497596153846154,invalid code
2,300425,2016-09-02,-1.4967056004791854,invalid code
3,300425,2016-09-03,-1.4967056004791854,invalid code
4,300425,2016-09-04,-1.4967056004791854,invalid code
5,300425,2016-09-05,-1.5090661831368992,invalid code
6,300425,2016-09-06,-1.5069993913572735,invalid code
7,300425,2016-09-07,-1.4667549279199763,invalid code
8,300425,2016-09-08,-1.4716981132075473,invalid code
9,300425,2016-09-09,-1.505750431282346,invalid code
10,300425,2016-09-10,-1.505750431282346,invalid code
11,300425,2016-09-11,-1.505750431282346,invalid code
12,300425,2016-09-12,-1.553939393939394,invalid code
13,300425,2016-09-13,-1.427487352445194,invalid code
14,300425,2016-09-14,-1.5165714285714285,invalid code
0,300426,2016-08-31,-1.503809255079007,invalid code
1,300426,2016-09-01,-1.4913286713286713,invalid code
2,300426,2016-09-02,-1.536231884057971,invalid code
3,300426,2016-09-03,-1.536231884057971,invalid code
4,300426,2016-09-04,-1.536231884057971,invalid code
5,300426,2016-09-05,-1.4943795936013835,invalid code
6,300426,2016-09-06,-1.5007210845111048,invalid code
7,300426,2016-09-07,-1.4810413129598188,invalid code
8,300426,2016-09-08,-1.5133333333333334,invalid code
9,300426,2016-09-09,-1.49288256227758,invalid code
10,300426,2016-09-10,-1.49288256227758,invalid code
11,300426,2016-09-11,-1.49288256227758,invalid code
12,300426,2016-09-12,-1.5255474452554745,invalid code
13,300426,2016-09-13,-1.5007304601899196,invalid code
14,300426,2016-09-14,-1.5038128757882387,invalid code
0,300428,2016-08-31,-1.5027855153203342,invalid code
1,300428,2016-09-01,-1.5096875,invalid code
2,300428,2016-09-02,-1.554945054945055,invalid code
3,300428,2016-09-03,-1.554945054945055,invalid code
4,300428,2016-09-04,-1.554945054945055,invalid code
5,300428,2016-09-05,-1.5022026431718063,invalid code
6,300428,2016-09-06,-1.4751906347331114,invalid code
7,300428,2016-09-07,-1.4951902522445488,invalid code
8,300428,2016-09-08,-1.5384017758046615,invalid code
9,300428,2016-09-09,-1.5239799977270145,invalid code
10,300428,2016-09-10,-1.5239799977270145,invalid code
11,300428,2016-09-11,-1.5239799977270145,invalid code
12,300428,2016-09-12,-1.5219512195121951,invalid code
13,300428,2016-09-13,-1.4782979206908304,invalid code
14,300428,2016-09-14,-1.488876404494382,invalid code
0,300430,2016-08-31,-1.5063667232597624,invalid code
1,300430,2016-09-01,-1.514205768402927,invalid code
2,300430,2016-09-02,-1.5043233895373973,invalid code
3,300430,2016-09-03,-1.5043233895373973,invalid code
4,300430,2016-09-04,-1.5043233895373973,invalid code
5,300430,2016-09-05,-1.4995678478824546,invalid code
6,300430,2016-09-06,-1.4952688172043012,invalid code
7,300430,2016-09-07,-1.4750471797022437,invalid code
8,300430,2016-09-08,-1.511667373780229,invalid code
9,300430,2016-09-09,-1.502125850340136,invalid code
10,300430,2016-09-10,-1.502125850340136,invalid code
11,300430,2016-09-11,-1.502125850340136,invalid code
12,300430,2016-09-12,-1.5338461538461539,invalid code
13,300430,2016-09-13,-1.5188087774294672,invalid code
14,300430,2016-09-14,-1.5069898534385568,invalid code
0,300431,2016-08-31,-1.5026771653543307,invalid code
1,300431,2016-09-01,-1.4841909485430875,invalid code
2,300431,2016-09-02,-1.5073380171740827,invalid code
3,300431,2016-09-03,-1.5073380171740827,invalid code
4,300431,2016-09-04,-1.5073380171740827,invalid code
5,300431,2016-09-05,-1.4704545454545455,invalid code
6,300431,2016-09-06,-1.5153846153846153,invalid code
7,300431,2016-09-07,-1.4855951478392722,invalid code
8,300431,2016-09-08,-1.5312744331508992,invalid code
9,300431,2016-09-09,-1.49921875,invalid code
10,300431,2016-09-10,-1.49921875,invalid code
11,300431,2016-09-11,-1.49921875,invalid code
12,300431,2016-09-12,-1.556105610561056,invalid code
13,300431,2016-09-13,-1.5288624787775893,invalid code
14,300431,2016-09-14,-1.5070097452555993,invalid code
0,300432,2016-08-31,-1.5006668889629877,invalid code
1,300432,2016-09-01,-1.4904227212681638,invalid code
2,300432,2016-09-02,-1.5313351498637602,invalid code
3,300432,2016-09-03,-1.5313351498637602,invalid code
4,300432,2016-09-04,-1.5313351498637602,invalid code
5,300432,2016-09-05,-1.5103234686854783,invalid code
6,300432,2016-09-06,-1.5048409405255878,invalid code
7,300432,2016-09-07,-1.4678714859437751,invalid code
8,300432,2016-09-08,-1.526098901098901,invalid code
9,300432,2016-09-09,-1.496577686516085,invalid code
10,300432,2016-09-10,-1.496577686516085,invalid code
11,300432,2016-09-11,-1.496577686516085,invalid code
12,300432,2016-09-12,-1.5610021786492374,invalid code
13,300432,2016-09-13,-1.5361173814898421,invalid code
14,300432,2016-09-14,-1.5106463878326994,invalid code
0,300433,2016-08-31,-1.5113680909447276,invalid code
1,300433,2016-09-01,-1.511097899326199,invalid code
2,300433,2016-09-02,-1.5132530120481928,invalid code
3,300433,2016-09-03,-1.5132530120481928,invalid code
4,300433,2016-09-04,-1.5132530120481928,invalid code
5,300433,2016-09-05,-1.504032258064516,invalid code
6,300433,2016-09-06,-1.510183299389002,invalid code
7,300433,2016-09-07,-1.4749801429706115,invalid code
8,300433,2016-09-08,-1.5084100921105326,invalid code
9,300433,2016-09-09,-1.515040650406504,invalid code
10,300433,2016-09-10,-1.515040650406504,invalid code
11,300433,2016-09-11,-1.515040650406504,invalid code
12,300433,2016-09-12,-1.5250000000000001,invalid code
13,300433,2016-09-13,-1.5204081632653061,invalid code
14,300433,2016-09-14,-1.502130379207499,invalid code
0,300435,2016-08-31,-1.5071392146863845,invalid code
1,300435,2016-09-01,-1.502556237218814,invalid code
2,300435,2016-09-02,-1.5092879256965943,invalid code
3,300435,2016-09-03,-1.5092879256965943,invalid code
4,300435,2016-09-04,-1.5092879256965943,invalid code
5,300435,2016-09-05,-1.509375,invalid code
6,300435,2016-09-06,-1.5084033613445378,invalid code
7,300435,2016-09-07,-1.47741273100616,invalid code
8,300435,2016-09-08,-1.4948927477017366,invalid code
9,300435,2016-09-09,-1.4939086294416244,invalid code
10,300435,2016-09-10,-1.4939086294416244,invalid code
11,300435,2016-09-11,-1.4939086294416244,invalid code
12,300435,2016-09-12,-1.5265763418447107,invalid code
13,300435,2016-09-13,-1.5015657620041754,invalid code
14,300435,2016-09-14,-1.5186071238702818,invalid code
0,300436,2016-08-31,-1.50359375,invalid code
1,300436,2016-09-01,-1.4987515605493134,invalid code
2,300436,2016-09-02,-1.5142450142450141,invalid code
3,300436,2016-09-03,-1.5142450142450141,invalid code
4,300436,2016-09-04,-1.5142450142450141,invalid code
5,300436,2016-09-05,-1.517391304347826,invalid code
6,300436,2016-09-06,-1.499195494770716,invalid code
7,300436,2016-09-07,-1.4899649569926727,invalid code
8,300436,2016-09-08,-1.5056062790325164,invalid code
9,300436,2016-09-09,-1.4911096999523734,invalid code
10,300436,2016-09-10,-1.4911096999523734,invalid code
11,300436,2016-09-11,-1.4911096999523734,invalid code
12,300436,2016-09-12,-1.5496583902682888,invalid code
13,300436,2016-09-13,-1.5316314251332301,invalid code
14,300436,2016-09-14,-1.5241197183098592,invalid code
0,300437,2016-08-31,-1.4478260869565218,invalid code
1,300437,2016-09-01,-1.5017421602787457,invalid code
2,300437,2016-09-02,-1.489655172413793,invalid code
3,300437,2016-09-03,-1.489655172413793,invalid code
4,300437,2016-09-04,-1.489655172413793,invalid code
5,300437,2016-09-05,-1.5431654676258992,invalid code
6,300437,2016-09-06,-1.4788732394366197,invalid code
7,300437,2016-09-07,-1.4627118644067796,invalid code
8,300437,2016-09-08,-1.4966216216216215,invalid code
9,300437,2016-09-09,-1.4902977584476413,invalid code
10,300437,2016-09-10,-1.4902977584476413,invalid code
11,300437,2016-09-11,-1.4902977584476413,invalid code
12,300437,2016-09-12,-1.5790613718411552,invalid code
13,300437,2016-09-13,-1.55123339658444,invalid code
14,300437,2016-09-14,-1.4868913857677903,invalid code
0,300438,2016-08-31,-1.4952112676056337,invalid code
1,300438,2016-09-01,-1.5096700796359501,invalid code
2,300438,2016-09-02,-1.5164787510841282,invalid code
3,300438,2016-09-03,-1.5164787510841282,invalid code
4,300438,2016-09-04,-1.5164787510841282,invalid code
5,300438,2016-09-05,-1.5134778786990917,invalid code
6,300438,2016-09-06,-1.5008797653958945,invalid code
7,300438,2016-09-07,-1.4690252912759307,invalid code
8,300438,2016-09-08,-1.5176402544823597,invalid code
9,300438,2016-09-09,-1.4916833954688844,invalid code
10,300438,2016-09-10,-1.4916833954688844,invalid code
11,300438,2016-09-11,-1.4916833954688844,invalid code
12,300438,2016-09-12,-1.5477764423076923,invalid code
13,300438,2016-09-13,-1.5364372469635628,invalid code
14,300438,2016-09-14,-1.5193650793650793,invalid code
0,300439,2016-08-31,-1.5072150072150072,invalid code
1,300439,2016-09-01,-1.4914163090128754,invalid code
2,300439,2016-09-02,-1.532496307237814,invalid code
3,300439,2016-09-03,-1.532496307237814,invalid code
4,300439,2016-09-04,-1.532496307237814,invalid code
5,300439,2016-09-05,-1.5014792899408285,invalid code
6,300439,2016-09-06,-1.5,invalid code
7,300439,2016-09-07,-1.4970501474926252,invalid code
8,300439,2016-09-08,-1.5241691842900302,invalid code
9,300439,2016-09-09,-1.505773321178973,invalid code
10,300439,2016-09-10,-1.505773321178973,invalid code
11,300439,2016-09-11,-1.505773321178973,invalid code
12,300439,2016-09-12,-1.5033536585365854,invalid code
13,300439,2016-09-13,-1.5117211597779148,invalid code
