,turnover,code
1,1.15,002091
2,2.2,002091
3,1.84,002091
4,1.68,002091
5,2.3,002091
6,3.0,002091
7,1.27,002091
8,1.71,002091
9,2.09,002091
10,1.44,002091
0,3.66,002092
1,6.09,002092
2,3.53,002092
3,3.68,002092
4,2.22,002092
5,3.22,002092
6,2.28,002092
7,1.35,002092
8,1.71,002092
9,2.01,002092
10,2.03,002092
0,0.66,002093
1,0.65,002093
2,1.26,002093
3,0.7,002093
4,0.74,002093
5,0.86,002093
6,0.93,002093
7,0.67,002093
8,0.81,002093
9,0.81,002093
10,0.72,002093
0,3.07,002095
1,1.71,002095
2,2.29,002095
3,3.67,002095
4,6.52,002095
5,1.56,002095
6,1.61,002095
7,1.01,002095
8,1.3,002095
9,2.4,002095
10,0.77,002095
0,0.38,002096
1,0.32,002096
2,0.66,002096
3,0.76,002096
4,0.73,002096
5,0.73,002096
6,0.56,002096
7,0.57,002096
8,0.47,002096
9,0.37,002096
10,0.34,002096
0,1.41,002097
1,2.25,002097
2,3.35,002097
3,5.37,002097
4,1.74,002097
5,5.26,002097
6,1.28,002097
7,0.83,002097
8,1.28,002097
9,1.48,002097
10,1.59,002097
0,2.3,002098
1,2.38,002098
2,4.45,002098
3,4.6,002098
4,6.27,002098
5,9.97,002098
6,13.91,002098
7,5.14,002098
8,5.01,002098
9,8.96,002098
10,2.51,002098
0,1.13,002099
1,1.08,002099
2,1.79,002099
3,1.25,002099
4,1.62,002099
5,2.3,002099
6,1.5,002099
7,1.44,002099
8,2.11,002099
9,1.94,002099
10,3.3,002099
0,0.8,002100
1,1.15,002100
2,1.57,002100
3,3.47,002100
4,1.31,002100
5,1.08,002100
6,0.84,002100
7,0.66,002100
8,0.92,002100
9,0.87,002100
10,0.82,002100
0,4.31,002102
1,3.37,002102
2,3.3,002102
3,4.9,002102
4,6.59,002102
5,5.22,002102
6,3.58,002102
7,4.48,002102
8,4.73,002102
9,6.02,002102
10,7.22,002102
0,0.76,002103
1,0.82,002103
2,1.54,002103
3,1.29,002103
4,1.01,002103
5,2.02,002103
6,1.74,002103
7,2.34,002103
8,1.42,002103
9,1.37,002103
10,1.31,002103
0,1.32,002104
1,1.16,002104
2,2.89,002104
3,1.45,002104
4,1.18,002104
5,1.76,002104
6,1.71,002104
7,1.1,002104
8,1.59,002104
9,1.63,002104
10,1.27,002104
0,1.03,002105
1,1.12,002105
2,1.8,002105
3,1.66,002105
4,1.55,002105
5,1.89,002105
6,1.46,002105
7,1.34,002105
8,1.37,002105
9,1.88,002105
10,3.11,002105
0,4.31,002106
1,3.36,002106
2,4.17,002106
3,2.95,002106
4,3.3,002106
5,5.23,002106
6,5.21,002106
7,3.75,002106
8,5.77,002106
9,8.34,002106
10,5.23,002106
0,0.48,002107
1,0.59,002107
2,1.12,002107
3,0.79,002107
4,0.74,002107
5,1.14,002107
6,1.88,002107
7,2.9,002107
8,1.89,002107
9,0.77,002107
10,0.54,002107
0,4.29,002108
1,4.71,002108
2,3.4,002108
3,4.83,002108
4,4.57,002108
5,4.98,002108
6,8.02,002108
7,1.48,002108
8,1.75,002108
9,1.41,002108
10,1.63,002108
0,1.15,002109
1,0.67,002109
2,1.22,002109
3,1.55,002109
4,1.07,002109
5,1.35,002109
6,1.31,002109
7,1.3,002109
8,1.03,002109
9,0.79,002109
10,1.28,002109
0,1.04,002110
1,1.9,002110
2,2.52,002110
3,2.49,002110
4,3.09,002110
5,4.96,002110
6,2.98,002110
7,4.75,002110
8,2.56,002110
9,2.93,002110
10,2.34,002110
0,0.69,002111
1,0.94,002111
2,1.44,002111
3,0.78,002111
4,1.06,002111
5,1.19,002111
6,1.22,002111
7,0.72,002111
8,0.88,002111
9,0.79,002111
10,1.09,002111
0,3.55,002112
1,4.94,002112
2,5.91,002112
3,4.71,002112
4,5.83,002112
5,11.38,002112
6,15.7,002112
7,6.04,002112
8,6.25,002112
9,3.75,002112
10,5.54,002112
0,16.96,002113
1,15.38,002113
2,11.57,002113
3,8.54,002113
4,12.15,002113
5,14.84,002113
6,13.91,002113
7,16.64,002113
8,20.56,002113
9,19.14,002113
10,18.7,002113
0,4.89,002114
1,5.52,002114
2,12.87,002114
3,9.59,002114
4,7.87,002114
5,10.03,002114
6,13.97,002114
7,20.32,002114
8,17.29,002114
9,23.45,002114
10,9.6,002114
0,1.35,002115
1,1.77,002115
2,3.1,002115
3,1.93,002115
4,1.61,002115
5,2.58,002115
6,3.4,002115
7,2.36,002115
8,3.19,002115
9,2.64,002115
10,2.67,002115
0,0.79,002116
1,0.45,002116
2,0.84,002116
3,1.04,002116
4,1.34,002116
5,1.3,002116
6,0.94,002116
7,1.05,002116
8,2.16,002116
9,0.85,002116
10,0.44,002116
0,0.69,002117
1,0.7,002117
2,1.11,002117
3,1.0,002117
4,2.4,002117
5,1.83,002117
6,0.44,002117
7,0.44,002117
8,0.41,002117
9,0.54,002117
10,0.77,002117
0,0.81,002118
1,1.31,002118
2,1.89,002118
3,1.36,002118
4,0.93,002118
5,1.66,002118
6,2.39,002118
7,1.57,002118
8,1.15,002118
9,1.37,002118
10,1.66,002118
0,0.98,002119
1,0.82,002119
2,1.34,002119
3,1.22,002119
4,1.21,002119
5,2.31,002119
6,3.0,002119
7,2.12,002119
8,2.02,002119
9,0.86,002119
10,1.07,002119
0,3.76,002120
1,1.96,002120
2,3.05,002120
3,2.61,002120
4,2.43,002120
5,2.72,002120
6,3.3,002120
7,3.79,002120
8,3.07,002120
9,2.35,002120
10,4.34,002120
0,1.32,002121
1,1.17,002121
2,2.21,002121
3,3.32,002121
4,1.56,002121
5,1.76,002121
6,1.48,002121
7,0.91,002121
8,1.36,002121
9,1.46,002121
10,2.33,002121
0,2.57,002122
1,3.49,002122
2,6.24,002122
3,2.87,002122
4,0.44,002122
5,0.95,002122
6,0.54,002122
7,0.48,002122
8,0.6,002122
9,0.79,002122
10,1.29,002122
0,2.18,002123
1,1.34,002123
2,1.75,002123
3,2.09,002123
4,1.32,002123
5,1.49,002123
6,1.47,002123
7,0.89,002123
8,1.37,002123
9,1.24,002123
10,1.37,002123
0,1.75,002124
1,2.26,002124
2,5.04,002124
3,4.14,002124
4,7.76,002124
5,5.03,002124
6,4.55,002124
7,3.06,002124
8,3.78,002124
9,4.47,002124
10,3.41,002124
0,4.86,002125
1,3.2,002125
2,3.36,002125
3,4.26,002125
4,5.87,002125
5,7.67,002125
6,5.43,002125
7,5.91,002125
8,15.69,002125
9,12.15,002125
10,19.49,002125
0,1.34,002126
1,1.5,002126
2,3.11,002126
3,2.79,002126
4,3.71,002126
5,2.48,002126
6,2.05,002126
7,1.14,002126
8,1.44,002126
9,1.77,002126
10,1.19,002126
0,2.83,002127
1,5.35,002127
2,5.21,002127
3,9.59,002127
4,7.25,002127
5,0.1,002127
0,0.39,002128
1,0.49,002128
2,1.07,002128
3,0.76,002128
4,0.64,002128
5,0.71,002128
6,0.95,002128
7,0.86,002128
8,0.43,002128
9,0.68,002128
10,0.49,002128
0,0.81,002130
1,0.72,002130
2,1.98,002130
3,1.88,002130
4,1.45,002130
5,2.2,002130
6,2.41,002130
7,0.77,002130
8,0.92,002130
9,1.12,002130
10,1.09,002130
0,0.95,002131
1,0.65,002131
2,0.77,002131
3,0.63,002131
4,0.86,002131
5,1.49,002131
6,1.2,002131
7,1.31,002131
8,1.43,002131
9,1.17,002131
10,1.32,002131
0,1.34,002132
1,1.53,002132
2,2.58,002132
3,2.41,002132
4,1.19,002132
5,1.37,002132
6,2.51,002132
7,1.26,002132
8,1.41,002132
9,1.45,002132
10,1.55,002132
0,3.04,002133
1,1.5,002133
2,2.72,002133
3,2.6,002133
4,1.88,002133
5,2.7,002133
6,2.68,002133
7,2.2,002133
8,2.7,002133
9,4.53,002133
10,4.69,002133
0,1.41,002134
1,1.67,002134
2,3.09,002134
3,2.19,002134
4,2.57,002134
5,4.19,002134
6,2.01,002134
7,0.86,002134
8,1.3,002134
9,1.29,002134
10,1.58,002134
0,1.11,002135
1,1.94,002135
2,1.6,002135
3,1.95,002135
4,1.2,002135
5,1.18,002135
6,1.32,002135
7,0.78,002135
8,1.13,002135
9,0.81,002135
10,0.89,002135
0,1.56,002136
1,1.59,002136
2,2.65,002136
3,2.19,002136
4,1.52,002136
5,2.01,002136
6,2.87,002136
7,2.7,002136
8,3.05,002136
9,3.37,002136
10,2.14,002136
0,1.28,002137
1,1.84,002137
2,3.21,002137
3,1.74,002137
4,2.17,002137
5,2.86,002137
6,2.66,002137
7,2.29,002137
8,3.42,002137
9,3.55,002137
10,1.99,002137
0,2.49,002138
1,4.71,002138
2,2.64,002138
3,1.85,002138
4,1.77,002138
5,3.94,002138
6,2.08,002138
7,0.59,002138
8,0.66,002138
9,0.84,002138
10,1.45,002138
0,1.38,002139
1,2.01,002139
2,2.9,002139
3,3.93,002139
4,1.78,002139
5,2.33,002139
6,2.51,002139
7,1.8,002139
8,1.65,002139
9,1.47,002139
10,1.43,002139
0,0.33,002140
1,0.41,002140
2,0.69,002140
3,0.48,002140
4,0.76,002140
5,1.07,002140
6,1.12,002140
7,0.37,002140
8,0.47,002140
9,0.45,002140
10,0.28,002140
0,2.1,002141
1,2.4,002141
2,2.08,002141
3,3.38,002141
4,3.81,002141
5,4.73,002141
6,3.19,002141
7,2.12,002141
8,2.04,002141
9,2.27,002141
10,4.02,002141
0,0.9,002142
1,0.51,002142
2,0.65,002142
3,0.32,002142
4,0.49,002142
5,0.56,002142
6,0.71,002142
7,0.79,002142
8,0.61,002142
9,0.86,002142
10,1.13,002142
0,0.55,002143
1,0.52,002143
2,0.85,002143
3,0.52,002143
4,0.55,002143
5,0.54,002143
6,0.53,002143
7,0.64,002143
8,1.25,002143
9,0.63,002143
10,0.48,002143
0,1.27,002144
1,1.51,002144
2,2.79,002144
3,3.44,002144
4,4.56,002144
5,8.18,002144
6,5.02,002144
7,2.12,002144
8,3.63,002144
9,3.29,002144
10,3.15,002144
0,4.2,002145
1,4.23,002145
2,5.73,002145
3,7.1,002145
4,3.35,002145
5,3.15,002145
6,4.73,002145
7,5.18,002145
8,2.95,002145
9,2.95,002145
10,2.22,002145
0,0.35,002146
1,0.32,002146
2,0.46,002146
3,0.48,002146
4,0.39,002146
5,0.42,002146
6,0.55,002146
7,0.46,002146
8,0.51,002146
9,0.99,002146
10,1.14,002146
0,0.67,002147
1,1.02,002147
2,1.25,002147
3,1.08,002147
4,0.81,002147
5,1.72,002147
6,1.04,002147
7,0.89,002147
8,1.02,002147
9,1.71,002147
10,0.74,002147
0,2.1,002148
1,2.95,002148
2,4.45,002148
3,2.97,002148
4,3.81,002148
5,3.92,002148
6,7.79,002148
7,3.29,002148
8,4.87,002148
9,5.11,002148
10,3.77,002148
0,2.57,002149
1,2.06,002149
2,2.31,002149
3,1.12,002149
4,1.49,002149
5,2.57,002149
6,1.15,002149
7,0.86,002149
8,1.02,002149
9,1.42,002149
10,2.9,002149
0,1.93,002150
1,2.43,002150
2,2.45,002150
3,2.53,002150
4,1.53,002150
5,1.22,002150
6,1.32,002150
7,0.74,002150
8,0.97,002150
9,1.79,002150
10,2.43,002150
0,0.79,002151
1,1.0,002151
2,1.57,002151
3,1.38,002151
4,0.76,002151
5,1.27,002151
6,1.39,002151
7,1.14,002151
8,1.35,002151
9,1.35,002151
10,1.18,002151
0,0.42,002152
1,0.31,002152
2,0.74,002152
3,0.38,002152
4,0.4,002152
5,0.6,002152
6,0.51,002152
7,0.3,002152
8,0.35,002152
9,0.32,002152
10,0.28,002152
0,0.6,002153
1,0.52,002153
2,1.04,002153
3,0.96,002153
4,0.86,002153
5,1.12,002153
6,1.53,002153
7,0.64,002153
8,1.03,002153
9,0.75,002153
10,1.01,002153
0,1.12,002154
1,0.97,002154
2,1.84,002154
3,1.42,002154
4,1.29,002154
5,1.58,002154
6,1.36,002154
7,1.51,002154
8,1.0,002154
9,1.0,002154
10,0.73,002154
0,2.3,002155
1,1.67,002155
2,3.11,002155
3,1.85,002155
4,1.75,002155
5,3.55,002155
6,1.91,002155
7,2.0,002155
8,2.79,002155
9,3.32,002155
10,2.97,002155
0,2.45,002157
1,2.57,002157
2,3.82,002157
3,4.09,002157
4,3.48,002157
5,6.63,002157
6,4.19,002157
7,4.11,002157
8,9.44,002157
9,3.48,002157
10,5.58,002157
0,0.37,002158
1,0.65,002158
2,0.91,002158
3,0.96,002158
4,0.66,002158
5,0.99,002158
6,0.9,002158
7,0.87,002158
8,0.81,002158
9,0.87,002158
10,0.76,002158
0,1.31,002159
1,1.71,002159
2,1.96,002159
3,0.93,002159
4,0.97,002159
5,2.13,002159
6,1.13,002159
7,1.65,002159
8,2.6,002159
9,1.3,002159
10,1.97,002159
0,1.73,002160
1,1.25,002160
2,1.72,002160
3,2.94,002160
4,1.7,002160
5,2.61,002160
6,1.83,002160
0,1.03,002161
1,0.92,002161
2,1.88,002161
3,1.05,002161
4,0.79,002161
5,1.6,002161
6,1.31,002161
7,0.85,002161
8,1.25,002161
9,1.05,002161
10,0.87,002161
0,0.79,002162
1,0.75,002162
2,2.16,002162
3,1.93,002162
4,3.17,002162
5,1.51,002162
6,1.36,002162
7,1.03,002162
8,1.37,002162
9,1.43,002162
10,2.37,002162
0,3.14,002163
1,3.25,002163
2,3.12,002163
3,2.46,002163
4,2.61,002163
5,4.44,002163
6,4.67,002163
7,5.93,002163
8,8.53,002163
9,5.32,002163
10,7.16,002163
0,1.9,002164
1,0.95,002164
2,1.93,002164
3,1.76,002164
4,2.2,002164
5,1.38,002164
6,1.14,002164
7,1.06,002164
8,1.02,002164
9,0.98,002164
10,0.93,002164
0,0.78,002165
1,1.01,002165
2,2.04,002165
3,0.97,002165
4,1.07,002165
5,2.7,002165
6,1.6,002165
7,2.0,002165
8,0.69,002165
9,0.91,002165
10,1.05,002165
0,5.25,002166
1,3.69,002166
2,5.05,002166
3,7.72,002166
4,15.22,002166
5,10.68,002166
6,3.48,002166
7,3.11,002166
8,1.55,002166
9,1.71,002166
10,2.37,002166
0,1.14,002167
1,1.24,002167
2,2.27,002167
3,2.21,002167
4,1.97,002167
5,1.99,002167
6,1.75,002167
7,1.74,002167
8,2.02,002167
9,1.97,002167
10,2.41,002167
0,1.21,002168
1,1.49,002168
2,2.68,002168
3,2.84,002168
4,1.18,002168
5,1.21,002168
6,1.46,002168
7,1.3,002168
8,1.49,002168
9,2.72,002168
10,1.76,002168
0,1.47,002169
1,1.68,002169
2,3.13,002169
3,3.0,002169
4,2.41,002169
5,6.76,002169
6,3.58,002169
7,2.63,002169
8,4.24,002169
9,2.41,002169
10,2.72,002169
0,2.11,002170
1,2.89,002170
2,3.52,002170
3,2.58,002170
4,3.08,002170
5,3.04,002170
6,2.49,002170
7,2.35,002170
8,1.72,002170
9,1.7,002170
10,2.12,002170
0,0.7,002171
1,0.71,002171
2,1.34,002171
3,1.37,002171
4,1.43,002171
5,1.69,002171
6,1.7,002171
7,1.2,002171
8,1.12,002171
9,1.6,002171
10,2.54,002171
0,0.76,002172
1,0.79,002172
2,1.44,002172
3,0.97,002172
4,0.99,002172
5,1.37,002172
6,2.45,002172
7,1.63,002172
8,1.57,002172
9,1.1,002172
10,1.1,002172
0,1.18,002173
1,0.88,002173
2,1.68,002173
3,2.72,002173
4,0.86,002173
5,0.55,002173
6,0.78,002173
7,0.41,002173
8,0.94,002173
9,2.32,002173
10,0.93,002173
0,1.58,002174
1,1.55,002174
2,2.51,002174
3,2.03,002174
4,1.01,002174
5,1.26,002174
6,1.52,002174
7,0.83,002174
8,0.98,002174
9,0.92,002174
10,1.11,002174
0,2.99,002176
1,2.41,002176
2,2.27,002176
3,2.55,002176
4,1.18,002176
5,1.72,002176
6,2.29,002176
7,1.18,002176
8,1.66,002176
9,1.79,002176
10,1.01,002176
0,1.13,002177
1,1.44,002177
2,2.64,002177
3,2.01,002177
4,1.5,002177
5,2.85,002177
6,2.38,002177
7,1.6,002177
8,2.28,002177
9,3.27,002177
10,4.38,002177
0,1.07,002178
1,1.44,002178
2,1.41,002178
3,1.43,002178
4,1.67,002178
5,2.43,002178
6,2.14,002178
7,1.06,002178
8,1.56,002178
9,3.59,002178
10,0.86,002178
0,0.39,002179
1,0.63,002179
2,0.79,002179
3,0.84,002179
4,0.47,002179
5,0.81,002179
6,1.08,002179
7,0.93,002179
8,1.86,002179
9,1.7,002179
10,0.48,002179
0,0.38,002180
1,0.61,002180
2,0.65,002180
3,0.35,002180
4,0.89,002180
5,0.6,002180
6,0.67,002180
7,0.45,002180
8,0.56,002180
9,0.71,002180
10,0.91,002180
0,0.41,002181
1,0.56,002181
2,0.89,002181
3,1.0,002181
4,0.61,002181
5,0.79,002181
6,0.67,002181
7,0.36,002181
8,0.52,002181
9,0.52,002181
10,0.44,002181
0,10.51,002182
1,3.29,002182
2,3.64,002182
3,2.06,002182
4,2.74,002182
5,3.24,002182
6,3.22,002182
7,2.78,002182
8,3.59,002182
9,4.86,002182
10,3.2,002182
0,0.86,002183
1,0.97,002183
2,1.66,002183
3,1.09,002183
4,0.87,002183
5,1.28,002183
6,2.13,002183
7,0.86,002183
8,0.99,002183
9,1.38,002183
10,1.06,002183
0,0.87,002184
1,1.05,002184
2,2.52,002184
3,1.64,002184
4,1.51,002184
5,2.3,002184
6,3.74,002184
7,3.12,002184
8,6.17,002184
9,4.12,002184
10,1.16,002184
0,4.86,002185
1,5.95,002185
2,1.46,002185
3,1.07,002185
4,1.03,002185
5,1.9,002185
6,2.99,002185
7,0.71,002185
8,1.44,002185
9,1.13,002185
10,1.14,002185
0,0.91,002186
1,0.38,002186
2,0.89,002186
3,0.69,002186
4,0.51,002186
5,0.82,002186
6,1.05,002186
7,0.87,002186
8,0.55,002186
9,0.73,002186
10,0.39,002186
0,0.65,002187
1,0.66,002187
2,1.05,002187
3,0.83,002187
4,0.89,002187
5,1.88,002187
6,1.39,002187
7,0.63,002187
8,0.61,002187
9,0.53,002187
10,0.79,002187
0,1.09,002188
1,1.57,002188
2,1.7,002188
3,1.57,002188
4,2.86,002188
5,2.03,002188
6,2.02,002188
7,2.38,002188
8,1.71,002188
9,1.48,002188
10,1.85,002188
0,1.62,002189
1,1.78,002189
2,3.44,002189
3,3.32,002189
4,1.68,002189
5,2.06,002189
6,2.84,002189
7,1.97,002189
8,2.05,002189
9,2.62,002189
10,3.02,002189
0,0.79,002190
1,0.96,002190
2,2.01,002190
3,1.1,002190
4,0.96,002190
5,1.46,002190
6,1.6,002190
7,0.83,002190
8,1.71,002190
9,1.29,002190
10,1.34,002190
0,0.63,002191
1,0.55,002191
2,1.38,002191
3,1.62,002191
4,1.38,002191
5,2.17,002191
6,1.16,002191
7,1.02,002191
8,1.33,002191
9,0.73,002191
10,0.7,002191
0,2.13,002192
1,1.57,002192
2,3.87,002192
3,1.44,002192
4,2.31,002192
5,2.7,002192
6,3.25,002192
7,1.09,002192
8,1.89,002192
9,0.98,002192
10,1.06,002192
0,3.16,002193
1,4.76,002193
2,5.12,002193
3,5.8,002193
4,3.76,002193
5,3.34,002193
6,2.67,002193
7,1.5,002193
8,4.42,002193
9,2.81,002193
10,1.55,002193
0,3.8,002194
1,1.01,002194
2,1.97,002194
3,2.12,002194
4,1.25,002194
5,2.11,002194
6,2.8,002194
7,2.85,002194
8,2.35,002194
9,3.08,002194
10,2.87,002194
0,0.97,002195
1,1.07,002195
2,2.03,002195
3,1.48,002195
4,1.71,002195
5,2.48,002195
6,2.43,002195
7,1.95,002195
8,1.99,002195
9,3.18,002195
10,2.18,002195
0,7.13,002196
1,6.23,002196
2,10.71,002196
3,15.24,002196
4,11.48,002196
5,21.5,002196
6,16.66,002196
7,8.48,002196
8,7.81,002196
9,2.43,002196
10,1.86,002196
0,1.12,002197
1,1.36,002197
2,3.39,002197
3,2.15,002197
4,2.03,002197
5,2.3,002197
6,3.75,002197
7,3.22,002197
8,3.62,002197
9,5.79,002197
10,3.61,002197
0,1.09,002198
1,1.98,002198
2,1.95,002198
3,1.04,002198
4,1.07,002198
5,1.94,002198
6,1.74,002198
7,1.53,002198
8,1.65,002198
9,2.05,002198
10,2.12,002198
0,1.32,002199
1,2.52,002199
2,3.02,002199
3,2.14,002199
4,1.81,002199
5,1.73,002199
6,2.17,002199
7,1.57,002199
8,3.62,002199
9,2.49,002199
10,1.52,002199
0,6.28,002200
1,10.15,002200
2,8.5,002200
3,8.21,002200
4,7.75,002200
5,15.77,002200
6,10.58,002200
7,6.03,002200
8,6.41,002200
9,6.58,002200
10,6.83,002200
0,0.98,002201
1,1.41,002201
2,2.41,002201
3,2.6,002201
4,3.29,002201
5,3.73,002201
6,4.1,002201
7,1.72,002201
8,2.28,002201
9,3.88,002201
10,2.26,002201
0,0.39,002202
1,0.48,002202
2,1.15,002202
3,0.82,002202
4,0.63,002202
5,0.85,002202
6,1.14,002202
7,0.76,002202
8,0.77,002202
9,0.74,002202
10,0.82,002202
0,0.27,002203
1,0.27,002203
2,0.54,002203
3,0.44,002203
4,0.59,002203
5,0.6,002203
6,0.54,002203
7,0.33,002203
8,0.41,002203
9,0.48,002203
10,0.39,002203
0,0.34,002204
1,0.37,002204
2,0.9,002204
3,0.57,002204
4,0.63,002204
5,0.92,002204
6,0.46,002204
7,0.51,002204
8,0.45,002204
9,0.58,002204
10,0.94,002204
0,22.04,002205
1,4.28,002205
2,5.01,002205
3,4.77,002205
4,6.91,002205
5,10.04,002205
6,7.08,002205
7,2.57,002205
8,3.1,002205
9,2.37,002205
10,2.03,002205
0,0.52,002206
1,0.95,002206
2,0.94,002206
3,0.68,002206
4,1.41,002206
5,1.83,002206
6,1.25,002206
7,0.77,002206
8,1.5,002206
9,1.41,002206
10,4.25,002206
0,3.31,002208
1,2.27,002208
2,4.16,002208
3,4.68,002208
4,6.05,002208
5,5.26,002208
6,5.43,002208
7,8.16,002208
8,6.61,002208
9,7.51,002208
10,10.21,002208
0,0.94,002209
1,1.07,002209
2,2.16,002209
3,1.69,002209
4,1.7,002209
5,1.45,002209
6,2.14,002209
7,3.54,002209
8,2.54,002209
9,5.58,002209
10,3.26,002209
0,0.28,002210
1,0.47,002210
2,0.42,002210
3,0.25,002210
4,0.45,002210
5,0.38,002210
6,0.4,002210
7,0.27,002210
8,0.26,002210
9,0.21,002210
10,0.41,002210
0,9.85,002211
1,6.94,002211
2,9.33,002211
3,10.69,002211
4,10.39,002211
5,13.74,002211
6,17.03,002211
7,19.91,002211
8,16.13,002211
9,9.09,002211
10,12.74,002211
0,2.3,002212
1,4.11,002212
2,7.56,002212
3,8.27,002212
4,11.33,002212
5,7.49,002212
6,6.31,002212
7,4.67,002212
8,4.71,002212
9,5.61,002212
10,9.91,002212
0,1.75,002213
1,2.68,002213
2,1.88,002213
3,1.86,002213
4,2.58,002213
5,3.2,002213
6,3.05,002213
7,2.98,002213
8,5.43,002213
9,3.53,002213
10,2.13,002213
0,0.67,002214
1,1.06,002214
2,1.39,002214
3,1.23,002214
4,1.02,002214
5,1.15,002214
6,1.08,002214
7,0.67,002214
8,1.24,002214
9,1.21,002214
10,1.43,002214
0,0.96,002215
1,0.86,002215
2,1.41,002215
3,1.22,002215
4,1.39,002215
5,1.87,002215
6,2.42,002215
7,2.39,002215
8,1.14,002215
9,1.21,002215
10,2.73,002215
0,0.37,002216
1,0.42,002216
2,0.75,002216
3,0.86,002216
4,1.02,002216
5,1.35,002216
6,0.94,002216
7,0.75,002216
8,0.59,002216
9,1.16,002216
10,0.51,002216
0,2.37,002217
1,3.64,002217
2,1.94,002217
3,2.8,002217
4,2.08,002217
5,3.03,002217
6,4.34,002217
7,4.17,002217
8,3.56,002217
9,2.98,002217
10,2.18,002217
0,0.93,002218
1,1.11,002218
2,2.28,002218
3,2.55,002218
4,2.33,002218
5,5.33,002218
6,1.91,002218
7,1.31,002218
8,1.57,002218
9,1.55,002218
10,2.4,002218
0,0.47,002219
1,0.97,002219
2,1.13,002219
3,0.66,002219
4,0.67,002219
5,1.17,002219
6,0.63,002219
7,0.46,002219
8,0.78,002219
9,0.63,002219
10,0.51,002219
0,1.33,002220
1,1.3,002220
2,2.07,002220
3,1.95,002220
4,2.71,002220
5,3.08,002220
6,4.62,002220
7,2.58,002220
8,6.92,002220
9,3.41,002220
10,5.87,002220
0,1.04,002221
1,0.83,002221
2,1.27,002221
3,1.0,002221
4,2.43,002221
5,2.64,002221
6,2.27,002221
7,1.13,002221
8,0.46,002221
9,0.52,002221
10,0.73,002221
0,2.84,002222
1,2.32,002222
2,3.89,002222
3,2.8,002222
4,2.22,002222
5,3.28,002222
6,3.28,002222
7,2.27,002222
8,3.72,002222
9,3.48,002222
10,4.86,002222
0,1.07,002223
1,0.81,002223
2,1.47,002223
3,1.5,002223
4,1.11,002223
5,1.5,002223
6,1.41,002223
7,1.66,002223
8,2.22,002223
9,1.04,002223
10,1.07,002223
0,2.47,002224
1,1.95,002224
2,2.62,002224
3,3.15,002224
4,1.78,002224
5,3.21,002224
6,2.78,002224
7,3.67,002224
0,3.63,002225
1,3.18,002225
2,2.02,002225
3,2.66,002225
4,1.23,002225
5,1.69,002225
6,1.32,002225
7,0.74,002225
8,0.8,002225
9,0.74,002225
10,0.69,002225
0,0.54,002226
1,0.8,002226
2,1.55,002226
3,0.81,002226
4,1.18,002226
5,1.4,002226
6,2.0,002226
7,1.02,002226
8,0.86,002226
9,1.02,002226
10,1.14,002226
0,0.56,002227
1,0.63,002227
2,0.92,002227
3,0.95,002227
4,0.71,002227
5,1.03,002227
6,0.82,002227
7,0.52,002227
8,0.9,002227
9,1.46,002227
10,1.69,002227
0,0.68,002228
1,0.53,002228
2,0.9,002228
3,0.9,002228
4,0.72,002228
5,1.3,002228
6,0.79,002228
7,0.46,002228
8,0.55,002228
9,0.74,002228
10,0.67,002228
0,1.53,002229
1,3.29,002229
2,4.12,002229
3,1.75,002229
4,1.46,002229
5,2.17,002229
6,2.78,002229
7,1.43,002229
8,2.06,002229
9,2.67,002229
10,1.9,002229
0,0.82,002230
1,0.7,002230
2,1.52,002230
3,0.99,002230
4,0.91,002230
5,1.18,002230
6,1.35,002230
7,0.73,002230
8,0.9,002230
9,1.09,002230
10,0.87,002230
0,2.81,002231
1,2.93,002231
2,1.78,002231
3,2.64,002231
4,2.56,002231
5,1.14,002231
0,0.51,002232
1,0.65,002232
2,1.34,002232
3,1.01,002232
4,0.79,002232
5,1.23,002232
6,1.84,002232
7,0.83,002232
8,0.93,002232
9,1.07,002232
10,0.8,002232
0,1.81,002233
1,2.56,002233
2,2.01,002233
3,2.47,002233
4,4.19,002233
5,2.23,002233
6,1.05,002233
7,0.97,002233
8,1.2,002233
9,1.73,002233
10,1.01,002233
0,0.97,002234
1,1.65,002234
2,1.51,002234
3,0.9,002234
4,0.98,002234
5,2.38,002234
6,3.09,002234
7,1.34,002234
8,2.42,002234
9,1.8,002234
10,2.52,002234
0,1.4,002235
1,2.03,002235
2,2.31,002235
3,3.11,002235
4,3.59,002235
5,5.14,002235
6,3.42,002235
7,4.67,002235
8,1.98,002235
9,1.49,002235
10,2.71,002235
0,0.6,002236
1,0.93,002236
2,1.21,002236
3,1.33,002236
4,1.44,002236
5,2.19,002236
6,1.47,002236
7,0.87,002236
8,0.65,002236
9,0.51,002236
10,1.16,002236
0,1.91,002237
1,1.49,002237
2,2.68,002237
3,1.93,002237
4,1.36,002237
5,3.04,002237
6,1.88,002237
7,1.57,002237
8,1.78,002237
9,1.64,002237
10,1.67,002237
0,0.36,002238
1,0.46,002238
2,0.61,002238
3,0.71,002238
4,0.86,002238
5,0.87,002238
6,0.61,002238
7,0.38,002238
8,0.45,002238
9,0.54,002238
10,0.4,002238
0,0.16,002239
1,0.42,002239
2,0.61,002239
3,0.59,002239
4,0.25,002239
5,0.75,002239
6,0.43,002239
7,0.47,002239
8,0.25,002239
9,0.26,002239
